Blueweb AF;2018-03-23 13:50:38.239933;T1;5;60050707710
Blueweb AF;2018-03-23 13:50:38.239933;T2;5;6175637265
Blueweb AF;2018-03-23 13:50:38.239933;T3;5;16657691705
Blueweb AF;2018-03-23 13:50:38.239933;T4;5;1579513640
Blueweb AF;2018-03-23 13:50:38.239933;T5;5;16523008635
Blueweb AF;2018-03-23 13:50:38.239933;T6;5;5277200150
Blueweb AF;2018-03-23 13:50:38.239933;T7;5;7454725475
Blueweb AF;2018-03-23 13:50:38.239933;T8;5;1988232295
